,,,,,,,,,657,639,613
Modus:,PQD,,,,,,,,,,
m/z:,657.3,,639.2,,613.27,,,,,,
Energie,Intensität,Relative,Intensität,Relative,Intensität,Relative,RT,,657,639,613
0,738108,100,0,0,0,0,8.05,,92.8497299826781,0,0
5,794949,100,0,0,0,0,8.2,,100,0,0
10,624005,81.14,22966,2.99,8833,1.15,8.56,,78.4962305757979,2.88899036290378,1.11114046309889
15,452483,80.12,3211,0.57,4918,0.87,8.69,,56.9197520847249,0.403925283257165,0.618656039569834
20,16282,26.98,1246,2.06,14121,23.4,8.93,,2.04818170725418,0.156739614742581,1.7763403690048
25,6123,15.08,485,1.19,6827,16.82,9.2,,0.770238090745444,0.061010203170266,0.858797231017336
30,0,0,10572,41.54,6605,25.95,9.44,,0,1.32989663487846,0.830870911215688
35,0,0,0,0,3274,14.09,9.52,,0,0,0.411850319957633
40,0,0,2548,9.07,14176,50.44,9.68,,0,0.320523706552244,1.78325905183855
45,0,0,7403,62.1,2464,20.67,9.81,,0,0.931254709421611,0.309956990951621
50,0,0,3486,31.69,7110,64.62,9.92,,0,0.438518697425873,0.894396999052769
55,0,0,0,0,4747,47.51,10.03,,0,0,0.597145225668565
60,0,0,2501,15.97,5873,37.51,10.14,,0,0.314611377585229,0.738789532410255
65,0,0,0,0,1714,12.06,10.33,,0,0,0.215611315946054
70,0,0,0,0,10572,100,10.52,,0,0,1.32989663487846
75,0,0,1,0.01,2757,22.98,10.63,,0,0.000125794233341,0.346814701320462
80,0,0,0,0,0,0,10.87,,0,0,0
85,0,0,0,0,0,0,10.9,,0,0,0
90,0,0,0,0,0,0,11.09,,0,0,0
95,0,0,0,0,5883,54.83,11.17,,0,0,0.740047474743663
100,0,0,0,0,0,0,11.36,,0,0,0
,,,,,,,,,,,
,,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,,,,
,Mean,125330.952380952,19.2057142857143,2591.38095238095,7.96142857142857,4755.90476190476,23.4714285714286,,,,
,Standard Error,58580.5963347558,7.89999881167648,1185.21261198188,3.65389454885464,974.798245071309,5.90130236980482,,,,
,Mode,0,0,0,0,0,0,,,,
,Median,0,0,0,0,4747,16.82,,,,
,First Quartile ,0,0,0,0,0,0,,,,
,Third Quartile,6123,15.08,2548,2.99,6827,37.51,,,,
,Variance,72065411605.6476,1310.60960571428,29499307.647619,280.369852857143,19954863.9904762,731.332762857143,,,,
,Standard Deviation,268450.016959671,36.2023425445686,5431.32650902328,16.7442483515129,4467.08674534939,27.0431648084529,,,,
,Kurtosis,1.9456459716456,1.04274552189049,10.267338575263,5.28848641801128,-0.073063246759204,1.71854612079787,,,,
,Skewness,1.8763283841931,1.64522627326881,3.0553231528861,2.3934050156385,0.778682311208621,1.34714938301265,,,,
,Range,794949,100,22966,62.1,14176,100,,,,
,Minimum,0,0,0,0,0,0,,,,
,Maximum,794949,100,22966,62.1,14176,100,,,,
,Sum,2631950,403.32,54419,167.19,99874,492.9,,,,
,Count,21,21,21,21,21,21,,,,
